"CompanyName","year_stock","Close","Volume","Date","CeoName"
"Facebook","2013","27.08","39619500","2013-03-13","Mark Zuckerberg"
"Facebook","2013","27.040001","27646400","2013-03-14","Mark Zuckerberg"
"Facebook","2013","26.65","31597400","2013-03-15","Mark Zuckerberg"
"Facebook","2013","26.49","26653700","2013-03-18","Mark Zuckerberg"
"Facebook","2013","26.549999","25254200","2013-03-19","Mark Zuckerberg"
"Facebook","2013","25.860001","44006500","2013-03-20","Mark Zuckerberg"
"Facebook","2013","25.74","24336100","2013-03-21","Mark Zuckerberg"
"Facebook","2013","25.73","18456300","2013-03-22","Mark Zuckerberg"
"Facebook","2013","25.129999","39199000","2013-03-25","Mark Zuckerberg"
"Facebook","2013","25.209999","26957200","2013-03-26","Mark Zuckerberg"
"Facebook","2013","26.09","52297400","2013-03-27","Mark Zuckerberg"
"Facebook","2013","25.58","28585700","2013-03-28","Mark Zuckerberg"
"Facebook","2013","25.530001","22249300","2013-04-01","Mark Zuckerberg"
"Facebook","2013","25.42","35153300","2013-04-02","Mark Zuckerberg"
"Facebook","2013","26.25","48195200","2013-04-03","Mark Zuckerberg"
"Facebook","2013","27.07","82016800","2013-04-04","Mark Zuckerberg"
"Facebook","2013","27.389999","64566600","2013-04-05","Mark Zuckerberg"
"Facebook","2013","26.85","27256000","2013-04-08","Mark Zuckerberg"
"Facebook","2013","26.59","21311100","2013-04-09","Mark Zuckerberg"
"Facebook","2013","27.57","45949400","2013-04-10","Mark Zuckerberg"
"Facebook","2013","28.02","33368500","2013-04-11","Mark Zuckerberg"
"Facebook","2013","27.4","28697400","2013-04-12","Mark Zuckerberg"
"Facebook","2013","26.52","30275400","2013-04-15","Mark Zuckerberg"
"Facebook","2013","26.92","27365900","2013-04-16","Mark Zuckerberg"
"Facebook","2013","26.629999","26440600","2013-04-17","Mark Zuckerberg"
"Facebook","2013","25.690001","39059000","2013-04-18","Mark Zuckerberg"
"Facebook","2013","25.73","20380900","2013-04-19","Mark Zuckerberg"
"Facebook","2013","25.969999","25687600","2013-04-22","Mark Zuckerberg"
"Facebook","2013","25.98","25191500","2013-04-23","Mark Zuckerberg"
"Facebook","2013","26.110001","19729900","2013-04-24","Mark Zuckerberg"
"Facebook","2013","26.139999","17150000","2013-04-25","Mark Zuckerberg"
"Facebook","2013","26.85","33018000","2013-04-26","Mark Zuckerberg"
"Facebook","2013","26.98","29201100","2013-04-29","Mark Zuckerberg"
"Facebook","2013","27.77","36245700","2013-04-30","Mark Zuckerberg"
"Facebook","2013","27.43","64567600","2013-05-01","Mark Zuckerberg"
"Facebook","2013","28.969999","104257000","2013-05-02","Mark Zuckerberg"
"Facebook","2013","28.309999","58506400","2013-05-03","Mark Zuckerberg"
"Facebook","2013","27.57","43939400","2013-05-06","Mark Zuckerberg"
"Facebook","2013","26.889999","41259100","2013-05-07","Mark Zuckerberg"
"Facebook","2013","27.120001","34654900","2013-05-08","Mark Zuckerberg"
"Facebook","2013","27.040001","33457200","2013-05-09","Mark Zuckerberg"
"Facebook","2013","26.68","30847100","2013-05-10","Mark Zuckerberg"
"Facebook","2013","26.82","29068800","2013-05-13","Mark Zuckerberg"
"Facebook","2013","27.07","24930300","2013-05-14","Mark Zuckerberg"
"Facebook","2013","26.6","30299800","2013-05-15","Mark Zuckerberg"
"Facebook","2013","26.129999","35499100","2013-05-16","Mark Zuckerberg"
"Facebook","2013","26.25","29462700","2013-05-17","Mark Zuckerberg"
"Facebook","2013","25.76","42402900","2013-05-20","Mark Zuckerberg"
"Facebook","2013","25.66","26261300","2013-05-21","Mark Zuckerberg"
"Facebook","2013","25.16","45314500","2013-05-22","Mark Zuckerberg"
"Facebook","2013","25.059999","37663100","2013-05-23","Mark Zuckerberg"
"Facebook","2013","24.309999","58727900","2013-05-24","Mark Zuckerberg"
"Facebook","2013","24.1","50079700","2013-05-28","Mark Zuckerberg"
"Facebook","2013","23.32","64237800","2013-05-29","Mark Zuckerberg"
"Facebook","2013","24.549999","60733200","2013-05-30","Mark Zuckerberg"
"Facebook","2013","24.35","35925000","2013-05-31","Mark Zuckerberg"
"Facebook","2013","23.85","35733800","2013-06-03","Mark Zuckerberg"
"Facebook","2013","23.52","34760800","2013-06-04","Mark Zuckerberg"
"Facebook","2013","22.9","53819700","2013-06-05","Mark Zuckerberg"
"Facebook","2013","22.969999","31260700","2013-06-06","Mark Zuckerberg"
"Facebook","2013","23.290001","38699200","2013-06-07","Mark Zuckerberg"
"Facebook","2013","24.33","58393000","2013-06-10","Mark Zuckerberg"
"Facebook","2013","24.030001","29885900","2013-06-11","Mark Zuckerberg"
"Facebook","2013","23.77","26445800","2013-06-12","Mark Zuckerberg"
"Facebook","2013","23.73","31189300","2013-06-13","Mark Zuckerberg"
"Facebook","2013","23.629999","30677100","2013-06-14","Mark Zuckerberg"
"Facebook","2013","24.02","33664500","2013-06-17","Mark Zuckerberg"
"Facebook","2013","24.209999","36709100","2013-06-18","Mark Zuckerberg"
"Facebook","2013","24.309999","31790600","2013-06-19","Mark Zuckerberg"
"Facebook","2013","23.9","42765600","2013-06-20","Mark Zuckerberg"
"Facebook","2013","24.530001","45833900","2013-06-21","Mark Zuckerberg"
"Facebook","2013","23.940001","40626000","2013-06-24","Mark Zuckerberg"
"Facebook","2013","24.25","24713200","2013-06-25","Mark Zuckerberg"
"Facebook","2013","24.16","29890300","2013-06-26","Mark Zuckerberg"
"Facebook","2013","24.66","34694100","2013-06-27","Mark Zuckerberg"
"Facebook","2013","24.879999","96778900","2013-06-28","Mark Zuckerberg"
"Facebook","2013","24.809999","20582200","2013-07-01","Mark Zuckerberg"
"Facebook","2013","24.41","18394100","2013-07-02","Mark Zuckerberg"
"Facebook","2013","24.52","10404400","2013-07-03","Mark Zuckerberg"
"Facebook","2013","24.370001","20229500","2013-07-05","Mark Zuckerberg"
"Facebook","2013","24.709999","27064600","2013-07-08","Mark Zuckerberg"
"Facebook","2013","25.48","30387900","2013-07-09","Mark Zuckerberg"
"Facebook","2013","25.799999","26721800","2013-07-10","Mark Zuckerberg"
"Facebook","2013","25.809999","26777400","2013-07-11","Mark Zuckerberg"
"Facebook","2013","25.91","16537900","2013-07-12","Mark Zuckerberg"
"Facebook","2013","26.280001","24234000","2013-07-15","Mark Zuckerberg"
"Facebook","2013","26.32","30817600","2013-07-16","Mark Zuckerberg"
"Facebook","2013","26.65","21518500","2013-07-17","Mark Zuckerberg"
"Facebook","2013","26.18","24806900","2013-07-18","Mark Zuckerberg"
"Facebook","2013","25.879999","46539700","2013-07-19","Mark Zuckerberg"
"Facebook","2013","26.049999","27526300","2013-07-22","Mark Zuckerberg"
"Facebook","2013","26.129999","28221600","2013-07-23","Mark Zuckerberg"
"Facebook","2013","26.51","82635600","2013-07-24","Mark Zuckerberg"
"Facebook","2013","34.360001","365457900","2013-07-25","Mark Zuckerberg"
"Facebook","2013","34.009998","136028900","2013-07-26","Mark Zuckerberg"
"Facebook","2013","35.43","124718800","2013-07-29","Mark Zuckerberg"
"Facebook","2013","37.630001","173582800","2013-07-30","Mark Zuckerberg"
"Facebook","2013","36.799999","154828700","2013-07-31","Mark Zuckerberg"
"Facebook","2013","37.490002","106066500","2013-08-01","Mark Zuckerberg"
"Facebook","2013","38.049999","73058500","2013-08-02","Mark Zuckerberg"
"Facebook","2013","39.189999","79994800","2013-08-05","Mark Zuckerberg"
"Facebook","2013","38.549999","63950800","2013-08-06","Mark Zuckerberg"
"Facebook","2013","38.869999","68854800","2013-08-07","Mark Zuckerberg"
"Facebook","2013","38.540001","41301000","2013-08-08","Mark Zuckerberg"
"Facebook","2013","38.5","43532300","2013-08-09","Mark Zuckerberg"
"Facebook","2013","38.220001","31161000","2013-08-12","Mark Zuckerberg"
"Facebook","2013","37.02","65379200","2013-08-13","Mark Zuckerberg"
"Facebook","2013","36.650002","48423900","2013-08-14","Mark Zuckerberg"
"Facebook","2013","36.560001","56521100","2013-08-15","Mark Zuckerberg"
"Facebook","2013","37.080002","45840800","2013-08-16","Mark Zuckerberg"
"Facebook","2013","37.810001","57609600","2013-08-19","Mark Zuckerberg"
"Facebook","2013","38.41","57995200","2013-08-20","Mark Zuckerberg"
"Facebook","2013","38.32","46116900","2013-08-21","Mark Zuckerberg"
"Facebook","2013","38.549999","21931200","2013-08-22","Mark Zuckerberg"
"Facebook","2013","40.549999","86442300","2013-08-23","Mark Zuckerberg"
"Facebook","2013","41.34","94162400","2013-08-26","Mark Zuckerberg"
"Facebook","2013","39.639999","72695100","2013-08-27","Mark Zuckerberg"
"Facebook","2013","40.549999","57918200","2013-08-28","Mark Zuckerberg"
"Facebook","2013","41.279999","58303400","2013-08-29","Mark Zuckerberg"
"Facebook","2013","41.290001","67735100","2013-08-30","Mark Zuckerberg"
"Facebook","2013","41.869999","48774900","2013-09-03","Mark Zuckerberg"
"Facebook","2013","41.779999","42581900","2013-09-04","Mark Zuckerberg"
"Facebook","2013","42.66","50035400","2013-09-05","Mark Zuckerberg"
"Facebook","2013","43.950001","117535700","2013-09-06","Mark Zuckerberg"
"Facebook","2013","44.040001","75794700","2013-09-09","Mark Zuckerberg"
"Facebook","2013","43.599998","54540300","2013-09-10","Mark Zuckerberg"
"Facebook","2013","45.040001","72328300","2013-09-11","Mark Zuckerberg"
"Facebook","2013","44.75","68072300","2013-09-12","Mark Zuckerberg"
"Facebook","2013","44.310001","52765300","2013-09-13","Mark Zuckerberg"
"Facebook","2013","42.509998","70424200","2013-09-16","Mark Zuckerberg"
"Facebook","2013","45.07","91934600","2013-09-17","Mark Zuckerberg"
"Facebook","2013","45.23","79317000","2013-09-18","Mark Zuckerberg"
"Facebook","2013","45.98","63972400","2013-09-19","Mark Zuckerberg"
"Facebook","2013","47.490002","115508400","2013-09-20","Mark Zuckerberg"
"Facebook","2013","47.189999","75177000","2013-09-23","Mark Zuckerberg"
"Facebook","2013","48.450001","136716100","2013-09-24","Mark Zuckerberg"
"Facebook","2013","49.459999","87879700","2013-09-25","Mark Zuckerberg"
"Facebook","2013","50.389999","98220100","2013-09-26","Mark Zuckerberg"
"Facebook","2013","51.240002","81410500","2013-09-27","Mark Zuckerberg"
"Facebook","2013","50.23","100095000","2013-09-30","Mark Zuckerberg"
"Facebook","2013","50.419998","98114000","2013-10-01","Mark Zuckerberg"
"Facebook","2013","50.279999","62834000","2013-10-02","Mark Zuckerberg"
"Facebook","2013","49.18","82045000","2013-10-03","Mark Zuckerberg"
"Facebook","2013","51.040001","74447000","2013-10-04","Mark Zuckerberg"
"Facebook","2013","50.52","57204000","2013-10-07","Mark Zuckerberg"
"Facebook","2013","47.139999","136081000","2013-10-08","Mark Zuckerberg"
"Facebook","2013","46.77","147297000","2013-10-09","Mark Zuckerberg"
"Facebook","2013","49.049999","99774000","2013-10-10","Mark Zuckerberg"
"Facebook","2013","49.110001","58428000","2013-10-11","Mark Zuckerberg"
"Facebook","2013","49.509998","68781000","2013-10-14","Mark Zuckerberg"
"Facebook","2013","49.5","81167000","2013-10-15","Mark Zuckerberg"
"Facebook","2013","51.139999","64678000","2013-10-16","Mark Zuckerberg"
"Facebook","2013","52.209999","71522000","2013-10-17","Mark Zuckerberg"
"Facebook","2013","54.220001","88260000","2013-10-18","Mark Zuckerberg"
"Facebook","2013","53.849998","58235000","2013-10-21","Mark Zuckerberg"
"Facebook","2013","52.68","83204000","2013-10-22","Mark Zuckerberg"
"Facebook","2013","51.900002","57207000","2013-10-23","Mark Zuckerberg"
"Facebook","2013","52.450001","46775000","2013-10-24","Mark Zuckerberg"
"Facebook","2013","51.950001","45085000","2013-10-25","Mark Zuckerberg"
"Facebook","2013","50.23","73472000","2013-10-28","Mark Zuckerberg"
"Facebook","2013","49.400002","102143000","2013-10-29","Mark Zuckerberg"
"Facebook","2013","49.009998","127073000","2013-10-30","Mark Zuckerberg"
"Facebook","2013","50.209999","248809000","2013-10-31","Mark Zuckerberg"
"Facebook","2013","49.75","95033000","2013-11-01","Mark Zuckerberg"
"Facebook","2013","48.220001","80371000","2013-11-04","Mark Zuckerberg"
"Facebook","2013","50.110001","76835000","2013-11-05","Mark Zuckerberg"
"Facebook","2013","49.119999","67889000","2013-11-06","Mark Zuckerberg"
"Facebook","2013","47.560001","97128000","2013-11-07","Mark Zuckerberg"
"Facebook","2013","47.529999","70731000","2013-11-08","Mark Zuckerberg"
"Facebook","2013","46.200001","80910000","2013-11-11","Mark Zuckerberg"
"Facebook","2013","46.610001","68196000","2013-11-12","Mark Zuckerberg"
"Facebook","2013","48.709999","79245000","2013-11-13","Mark Zuckerberg"
"Facebook","2013","48.990002","75117000","2013-11-14","Mark Zuckerberg"
"Facebook","2013","49.009998","42453000","2013-11-15","Mark Zuckerberg"
"Facebook","2013","45.830002","85910000","2013-11-18","Mark Zuckerberg"
"Facebook","2013","46.360001","75602000","2013-11-19","Mark Zuckerberg"
"Facebook","2013","46.43","53933000","2013-11-20","Mark Zuckerberg"
"Facebook","2013","46.700001","34886000","2013-11-21","Mark Zuckerberg"
"Facebook","2013","46.23","40545000","2013-11-22","Mark Zuckerberg"
"Facebook","2013","44.82","82565000","2013-11-25","Mark Zuckerberg"
"Facebook","2013","45.889999","82016000","2013-11-26","Mark Zuckerberg"
"Facebook","2013","46.490002","44993000","2013-11-27","Mark Zuckerberg"
"Facebook","2013","47.009998","22953900","2013-11-29","Mark Zuckerberg"
"Facebook","2013","47.060001","50774000","2013-12-02","Mark Zuckerberg"
"Facebook","2013","46.73","32086000","2013-12-03","Mark Zuckerberg"
"Facebook","2013","48.619999","60890000","2013-12-04","Mark Zuckerberg"
"Facebook","2013","48.34","43855000","2013-12-05","Mark Zuckerberg"
"Facebook","2013","47.939999","42938000","2013-12-06","Mark Zuckerberg"
"Facebook","2013","48.84","36056000","2013-12-09","Mark Zuckerberg"
"Facebook","2013","50.25","68479000","2013-12-10","Mark Zuckerberg"
"Facebook","2013","49.380001","65776000","2013-12-11","Mark Zuckerberg"
"Facebook","2013","51.830002","92723000","2013-12-12","Mark Zuckerberg"
"Facebook","2013","53.32","82641000","2013-12-13","Mark Zuckerberg"
"Facebook","2013","53.810001","85119000","2013-12-16","Mark Zuckerberg"
"Facebook","2013","54.860001","78751000","2013-12-17","Mark Zuckerberg"
"Facebook","2013","55.57","76003000","2013-12-18","Mark Zuckerberg"
"Facebook","2013","55.049999","89753200","2013-12-19","Mark Zuckerberg"
"Facebook","2013","55.119999","239824000","2013-12-20","Mark Zuckerberg"
"Facebook","2013","57.77","98297000","2013-12-23","Mark Zuckerberg"
"Facebook","2013","57.959999","46617800","2013-12-24","Mark Zuckerberg"
"Facebook","2013","57.73","55101000","2013-12-26","Mark Zuckerberg"
"Facebook","2013","55.439999","60466000","2013-12-27","Mark Zuckerberg"
"Facebook","2013","53.709999","68307000","2013-12-30","Mark Zuckerberg"
"Facebook","2013","54.650002","43076200","2013-12-31","Mark Zuckerberg"
"Facebook","2014","54.709999","43195500","2014-01-02","Mark Zuckerberg"
"Facebook","2014","54.560001","38246200","2014-01-03","Mark Zuckerberg"
"Facebook","2014","57.200001","68852600","2014-01-06","Mark Zuckerberg"
"Facebook","2014","57.919998","77207400","2014-01-07","Mark Zuckerberg"
"Facebook","2014","58.23","56682400","2014-01-08","Mark Zuckerberg"
"Facebook","2014","57.220001","92253300","2014-01-09","Mark Zuckerberg"
"Facebook","2014","57.939999","42449500","2014-01-10","Mark Zuckerberg"
"Facebook","2014","55.91","63010900","2014-01-13","Mark Zuckerberg"
"Facebook","2014","57.740002","37503600","2014-01-14","Mark Zuckerberg"
"Facebook","2014","57.599998","33663400","2014-01-15","Mark Zuckerberg"
"Facebook","2014","57.189999","34541800","2014-01-16","Mark Zuckerberg"
"Facebook","2014","56.299999","40849200","2014-01-17","Mark Zuckerberg"
"Facebook","2014","58.509998","48669200","2014-01-21","Mark Zuckerberg"
"Facebook","2014","57.509998","61352900","2014-01-22","Mark Zuckerberg"
"Facebook","2014","56.630001","47951800","2014-01-23","Mark Zuckerberg"
"Facebook","2014","54.450001","55200700","2014-01-24","Mark Zuckerberg"
"Facebook","2014","53.549999","73924100","2014-01-27","Mark Zuckerberg"
"Facebook","2014","55.139999","48191200","2014-01-28","Mark Zuckerberg"
"Facebook","2014","53.529999","92995600","2014-01-29","Mark Zuckerberg"
"Facebook","2014","61.080002","150178900","2014-01-30","Mark Zuckerberg"
"Facebook","2014","62.57","87794600","2014-01-31","Mark Zuckerberg"
"Facebook","2014","61.48","74866600","2014-02-03","Mark Zuckerberg"
"Facebook","2014","62.75","45985500","2014-02-04","Mark Zuckerberg"
"Facebook","2014","62.189999","51685100","2014-02-05","Mark Zuckerberg"
"Facebook","2014","62.16","42086500","2014-02-06","Mark Zuckerberg"
"Facebook","2014","64.32","60704300","2014-02-07","Mark Zuckerberg"
"Facebook","2014","63.549999","43666100","2014-02-10","Mark Zuckerberg"
"Facebook","2014","64.849998","45675600","2014-02-11","Mark Zuckerberg"
"Facebook","2014","64.449997","47282100","2014-02-12","Mark Zuckerberg"
"Facebook","2014","67.330002","61911700","2014-02-13","Mark Zuckerberg"
"Facebook","2014","67.089996","36694900","2014-02-14","Mark Zuckerberg"
"Facebook","2014","67.300003","43809900","2014-02-18","Mark Zuckerberg"
"Facebook","2014","68.059998","62087100","2014-02-19","Mark Zuckerberg"
"Facebook","2014","69.629997","130928900","2014-02-20","Mark Zuckerberg"
"Facebook","2014","68.589996","70932400","2014-02-21","Mark Zuckerberg"
"Facebook","2014","70.779999","76620300","2014-02-24","Mark Zuckerberg"
"Facebook","2014","69.849998","52077000","2014-02-25","Mark Zuckerberg"
"Facebook","2014","69.260002","55322700","2014-02-26","Mark Zuckerberg"
"Facebook","2014","68.940002","41653700","2014-02-27","Mark Zuckerberg"
"Facebook","2014","68.459999","66783700","2014-02-28","Mark Zuckerberg"
"Facebook","2014","67.410004","56824100","2014-03-03","Mark Zuckerberg"
"Facebook","2014","68.800003","42013500","2014-03-04","Mark Zuckerberg"
"Facebook","2014","71.57","74567700","2014-03-05","Mark Zuckerberg"
"Facebook","2014","70.839996","46026500","2014-03-06","Mark Zuckerberg"
"Facebook","2014","69.800003","38927000","2014-03-07","Mark Zuckerberg"
"Facebook","2014","72.029999","59871600","2014-03-10","Mark Zuckerberg"
"Facebook","2014","70.099998","59408300","2014-03-11","Mark Zuckerberg"
"Facebook","2014","70.879997","46340500","2014-03-12","Mark Zuckerberg"
"Facebook","2014","68.830002","57091000","2014-03-13","Mark Zuckerberg"
"Facebook","2014","67.720001","48227000","2014-03-14","Mark Zuckerberg"
"Facebook","2014","68.739998","52197000","2014-03-17","Mark Zuckerberg"
"Facebook","2014","69.190002","40827000","2014-03-18","Mark Zuckerberg"
"Facebook","2014","68.239998","43981000","2014-03-19","Mark Zuckerberg"
"Facebook","2014","66.970001","44439000","2014-03-20","Mark Zuckerberg"
"Facebook","2014","67.239998","59999900","2014-03-21","Mark Zuckerberg"
"Facebook","2014","64.099998","85696000","2014-03-24","Mark Zuckerberg"
"Facebook","2014","64.889999","68786000","2014-03-25","Mark Zuckerberg"
"Facebook","2014","60.389999","97503900","2014-03-26","Mark Zuckerberg"
"Facebook","2014","60.970001","112650000","2014-03-27","Mark Zuckerberg"
"Facebook","2014","60.009998","67052000","2014-03-28","Mark Zuckerberg"
"Facebook","2014","60.240002","53011000","2014-03-31","Mark Zuckerberg"
"Facebook","2014","62.619999","59291000","2014-04-01","Mark Zuckerberg"
"Facebook","2014","62.720001","66277000","2014-04-02","Mark Zuckerberg"
"Facebook","2014","59.490002","83859000","2014-04-03","Mark Zuckerberg"
"Facebook","2014","56.75","125214400","2014-04-04","Mark Zuckerberg"
"Facebook","2014","56.950001","108488000","2014-04-07","Mark Zuckerberg"
"Facebook","2014","58.189999","78836000","2014-04-08","Mark Zuckerberg"
"Facebook","2014","62.41","100215000","2014-04-09","Mark Zuckerberg"
"Facebook","2014","59.16","114988000","2014-04-10","Mark Zuckerberg"
"Facebook","2014","58.529999","91452000","2014-04-11","Mark Zuckerberg"
"Facebook","2014","58.889999","72325000","2014-04-14","Mark Zuckerberg"
"Facebook","2014","59.09","108623000","2014-04-15","Mark Zuckerberg"
"Facebook","2014","59.720001","78774000","2014-04-16","Mark Zuckerberg"
"Facebook","2014","58.939999","88040000","2014-04-17","Mark Zuckerberg"
"Facebook","2014","61.240002","60364000","2014-04-21","Mark Zuckerberg"
"Facebook","2014","63.029999","60631000","2014-04-22","Mark Zuckerberg"
"Facebook","2014","61.360001","95908700","2014-04-23","Mark Zuckerberg"
"Facebook","2014","60.869999","138769000","2014-04-24","Mark Zuckerberg"
"Facebook","2014","57.709999","92502000","2014-04-25","Mark Zuckerberg"
"Facebook","2014","56.139999","107758000","2014-04-28","Mark Zuckerberg"
"Facebook","2014","58.150002","75557000","2014-04-29","Mark Zuckerberg"
"Facebook","2014","59.779999","76093000","2014-04-30","Mark Zuckerberg"
"Facebook","2014","61.150002","82429000","2014-05-01","Mark Zuckerberg"
"Facebook","2014","60.459999","54189000","2014-05-02","Mark Zuckerberg"
"Facebook","2014","61.220001","46057000","2014-05-05","Mark Zuckerberg"
"Facebook","2014","58.529999","55901000","2014-05-06","Mark Zuckerberg"
"Facebook","2014","57.389999","78587000","2014-05-07","Mark Zuckerberg"
"Facebook","2014","56.759998","61251000","2014-05-08","Mark Zuckerberg"
"Facebook","2014","57.240002","52584000","2014-05-09","Mark Zuckerberg"
"Facebook","2014","59.830002","48575000","2014-05-12","Mark Zuckerberg"
"Facebook","2014","59.830002","48525000","2014-05-13","Mark Zuckerberg"
"Facebook","2014","59.23","47429000","2014-05-14","Mark Zuckerberg"
"Facebook","2014","57.919998","56814000","2014-05-15","Mark Zuckerberg"
"Facebook","2014","58.02","47933000","2014-05-16","Mark Zuckerberg"
"Facebook","2014","59.209999","43034000","2014-05-19","Mark Zuckerberg"
"Facebook","2014","58.560001","53931000","2014-05-20","Mark Zuckerberg"
"Facebook","2014","60.490002","58992000","2014-05-21","Mark Zuckerberg"
"Facebook","2014","60.52","54200000","2014-05-22","Mark Zuckerberg"
"Facebook","2014","61.349998","38294000","2014-05-23","Mark Zuckerberg"
"Facebook","2014","63.48","55682000","2014-05-27","Mark Zuckerberg"
"Facebook","2014","63.509998","47795000","2014-05-28","Mark Zuckerberg"
"Facebook","2014","63.830002","42700000","2014-05-29","Mark Zuckerberg"
"Facebook","2014","63.299999","45253500","2014-05-30","Mark Zuckerberg"
"Facebook","2014","63.080002","35996000","2014-06-02","Mark Zuckerberg"
"Facebook","2014","62.869999","32217000","2014-06-03","Mark Zuckerberg"
"Facebook","2014","63.34","36514000","2014-06-04","Mark Zuckerberg"
"Facebook","2014","63.189999","47352000","2014-06-05","Mark Zuckerberg"
"Facebook","2014","62.5","42442000","2014-06-06","Mark Zuckerberg"
"Facebook","2014","62.880001","37617000","2014-06-09","Mark Zuckerberg"
"Facebook","2014","65.769997","69338000","2014-06-10","Mark Zuckerberg"
"Facebook","2014","65.779999","44242000","2014-06-11","Mark Zuckerberg"
"Facebook","2014","64.290001","55730000","2014-06-12","Mark Zuckerberg"
"Facebook","2014","64.5","29419000","2014-06-13","Mark Zuckerberg"
"Facebook","2014","64.190002","31046000","2014-06-16","Mark Zuckerberg"
"Facebook","2014","64.400002","27715000","2014-06-17","Mark Zuckerberg"
"Facebook","2014","65.599998","35570000","2014-06-18","Mark Zuckerberg"
"Facebook","2014","64.339996","34245000","2014-06-19","Mark Zuckerberg"
"Facebook","2014","64.5","46466000","2014-06-20","Mark Zuckerberg"
"Facebook","2014","65.370003","34560000","2014-06-23","Mark Zuckerberg"
"Facebook","2014","65.720001","57335000","2014-06-24","Mark Zuckerberg"
"Facebook","2014","67.440002","44308000","2014-06-25","Mark Zuckerberg"
"Facebook","2014","67.129997","47714000","2014-06-26","Mark Zuckerberg"
"Facebook","2014","67.599998","46461000","2014-06-27","Mark Zuckerberg"
"Facebook","2014","67.290001","27102800","2014-06-30","Mark Zuckerberg"
"Facebook","2014","68.059998","33243000","2014-07-01","Mark Zuckerberg"
"Facebook","2014","66.449997","41895000","2014-07-02","Mark Zuckerberg"
"Facebook","2014","66.290001","25203200","2014-07-03","Mark Zuckerberg"
"Facebook","2014","65.290001","28745000","2014-07-07","Mark Zuckerberg"
"Facebook","2014","62.759998","68926000","2014-07-08","Mark Zuckerberg"
"Facebook","2014","64.970001","51432000","2014-07-09","Mark Zuckerberg"
"Facebook","2014","64.870003","44422000","2014-07-10","Mark Zuckerberg"
"Facebook","2014","66.339996","39212000","2014-07-11","Mark Zuckerberg"
"Facebook","2014","67.900002","38537000","2014-07-14","Mark Zuckerberg"
"Facebook","2014","67.169998","44213200","2014-07-15","Mark Zuckerberg"
"Facebook","2014","67.660004","29541600","2014-07-16","Mark Zuckerberg"
"Facebook","2014","66.410004","38188000","2014-07-17","Mark Zuckerberg"
"Facebook","2014","68.419998","42456000","2014-07-18","Mark Zuckerberg"
"Facebook","2014","69.400002","49539000","2014-07-21","Mark Zuckerberg"
"Facebook","2014","69.269997","40398000","2014-07-22","Mark Zuckerberg"
"Facebook","2014","71.290001","78435000","2014-07-23","Mark Zuckerberg"
"Facebook","2014","74.980003","124168000","2014-07-24","Mark Zuckerberg"
"Facebook","2014","75.190002","45917000","2014-07-25","Mark Zuckerberg"
"Facebook","2014","74.919998","41725000","2014-07-28","Mark Zuckerberg"
"Facebook","2014","73.709999","41324000","2014-07-29","Mark Zuckerberg"
"Facebook","2014","74.68","36853000","2014-07-30","Mark Zuckerberg"
"Facebook","2014","72.650002","43992000","2014-07-31","Mark Zuckerberg"
"Facebook","2014","72.360001","43535000","2014-08-01","Mark Zuckerberg"
"Facebook","2014","73.510002","30777000","2014-08-04","Mark Zuckerberg"
"Facebook","2014","72.690002","34986000","2014-08-05","Mark Zuckerberg"
"Facebook","2014","72.470001","30986000","2014-08-06","Mark Zuckerberg"
"Facebook","2014","73.169998","38141000","2014-08-07","Mark Zuckerberg"
"Facebook","2014","73.059998","27202000","2014-08-08","Mark Zuckerberg"
"Facebook","2014","73.440002","24591000","2014-08-11","Mark Zuckerberg"
"Facebook","2014","72.830002","27419000","2014-08-12","Mark Zuckerberg"
"Facebook","2014","73.769997","29266000","2014-08-13","Mark Zuckerberg"
"Facebook","2014","74.300003","22207000","2014-08-14","Mark Zuckerberg"
"Facebook","2014","73.629997","38846600","2014-08-15","Mark Zuckerberg"
"Facebook","2014","74.589996","23974000","2014-08-18","Mark Zuckerberg"
"Facebook","2014","75.290001","26679000","2014-08-19","Mark Zuckerberg"
"Facebook","2014","74.809998","22917000","2014-08-20","Mark Zuckerberg"
"Facebook","2014","74.57","20102000","2014-08-21","Mark Zuckerberg"
"Facebook","2014","74.57","20897000","2014-08-22","Mark Zuckerberg"
"Facebook","2014","75.019997","19734000","2014-08-25","Mark Zuckerberg"
"Facebook","2014","75.959999","23993000","2014-08-26","Mark Zuckerberg"
"Facebook","2014","74.629997","36323000","2014-08-27","Mark Zuckerberg"
"Facebook","2014","73.860001","21947000","2014-08-28","Mark Zuckerberg"
"Facebook","2014","74.82","26241000","2014-08-29","Mark Zuckerberg"
"Facebook","2014","76.68","34979000","2014-09-02","Mark Zuckerberg"
"Facebook","2014","75.830002","32389000","2014-09-03","Mark Zuckerberg"
"Facebook","2014","75.949997","26676000","2014-09-04","Mark Zuckerberg"
"Facebook","2014","77.260002","29476000","2014-09-05","Mark Zuckerberg"
"Facebook","2014","77.889999","28183000","2014-09-08","Mark Zuckerberg"
"Facebook","2014","76.669998","28882000","2014-09-09","Mark Zuckerberg"
"Facebook","2014","77.43","29909000","2014-09-10","Mark Zuckerberg"
"Facebook","2014","77.919998","32219000","2014-09-11","Mark Zuckerberg"
"Facebook","2014","77.480003","26676800","2014-09-12","Mark Zuckerberg"
